user_id,first_name,last_name,membership_tier,lifetime_miles_earned,current_miles_balance,amazing_lounges_member
U80729,Hildegarde,Barnes,Basic,72213,4561,0
U25627,Joseph,dePaola,Basic,65897,2191,0
U23536,Jack,Jarvis,Basic,47535,47535,0
U89355,Carl,Creech,Basic,29581,29581,0
U82209,Idwal,Colum,Basic,69893,36864,0
U27712,Ellen,MacLachlan,Basic,51222,50289,0
U65851,Olivia,Highwater,Basic,16667,16667,0
U13547,Eva,Bauer,Basic,23284,23284,0
U35511,Bill,Lord,Basic,68359,34877,0
U68034,Aranka,Craft,Basic,52827,40094,0
U79550,Phil,Carroll,Basic,48026,889,0
U34024,Carolyn,Roe,Basic,7336,7336,0
U47981,Meindert,Estes,Basic,49104,49104,0
U60858,Christine,Sauer,Basic,32901,24853,0
U62649,Olivia,Coblentz,Basic,36723,36723,0
U17022,Gail,Nolan,Basic,67159,67159,0
U13466,Kimberly,Campbell,Basic,49092,10238,0
U63165,Eugene,Stolz,Basic,65105,65105,0
U93426,Rick,Colum,Basic,15607,2075,0
U23338,Linda,Cushman,Basic,57407,57407,0
U14703,Edwin,Bianco,Basic,2847,867,0
U31992,Fein,Enright,Basic,59827,57444,0
U20470,Jamake,Allen,Basic,20848,18321,0
U17795,Marilyn,Hubbard,Basic,50382,36687,0
U49792,David,Weston,Basic,25801,3153,0
U51767,Mari,Sachar,Basic,39374,31702,0
U80994,Tomie,Gaylord,Basic,18975,18975,0
U84906,Alicia,Cooper,Basic,59537,30179,1
U22009,Aranka,Black,Basic,57843,57843,0
U19677,Isaac,Bryan,Basic,61097,44047,0
U33587,Elsie,Nic,Basic,27096,24115,0
U11244,Junyi,Bashevis,Basic,55517,37611,0
U35738,Hatem,L'Engle,Basic,18314,4572,0
U55067,Jennie,Bontemps,Elite,116670,10673,0
U55823,Sarah,Williams-Garcia,Basic,32532,3382,0
U71706,Jacqueline,Yep,Basic,63471,63471,0
U42288,Scott,Hewes,Basic,66705,33518,0
U18571,Catherine,Borton,Basic,15360,9541,0
U53145,Gail,Fox,Basic,46347,46347,0
U26359,Charles,Nic,Basic,45849,45849,0
U29410,Lauren,Konigsburg,Basic,33538,33538,0
U56221,Jane,Paterson,Basic,36796,36796,0
U44466,Meg,Parrish,Basic,74500,56691,0
U16818,Eleanor,Miller,Basic,73598,48783,0
U91130,Mavis,Stong,Basic,61970,61970,0
U80177,Fred,Choldenko,Basic,26193,26193,0
U22308,Joan,Swift,Basic,17767,17767,0
U50177,Margarita,Forbes,Basic,69699,69699,0
U41347,Amy,Seredy,Basic,70483,70483,0
U53548,Claire,Weston,Basic,54263,54263,0
U19958,Sheila,Sheinkin,Basic,26797,10961,0
U17372,Laurence,Louise,Basic,62143,53765,0
U44752,Gail,Singmaster,Basic,4450,2299,0
U97247,Christina,Pène,Basic,2314,2314,0
U94455,Anne,Bianco,Basic,27799,27799,0
U86326,Karen,Marshall,Basic,33811,19942,0
U66678,Neil,Carson,Basic,60929,21445,0
U76833,Kathi,Coatsworth,Basic,65043,28911,0
U22948,Sorche,Pène,Basic,47511,47511,0
U40204,Marguerite,Raskin,Basic,43528,43528,0
U72030,Will,Huchet,Basic,19618,19618,0
U55301,Alice,Turnage,Elite,117313,117313,1
U32954,Zilpha,Appelt,Basic,21456,4962,0
U30855,Alicia,Kelly,Basic,16583,13997,0
U41761,Dave,Williams-Garcia,Basic,33910,33910,0
U97450,Victoria,Selden,Basic,41742,41742,0
U53701,Jean,Bianco,Basic,51331,51331,0
U70743,Marilyn,Preus,Basic,36316,23437,0
U37162,Leo,Leigh,Basic,63519,63519,0
U98456,Alida,Kendall,Basic,37049,32707,0
U81731,Cece,Gág,Basic,26545,13378,0
U27389,Randall,Lownsbery,Basic,71662,71662,1
U75376,Mavis,Yep,Basic,17743,741,0
U31090,Erik,Keatley,Basic,41375,41375,0
U46597,Thanhha,Amy,Basic,9101,9101,0
U93619,Vince,Wood,Basic,47135,23665,0
U76485,Tomie,Weil,Basic,3127,3127,0
U51908,Jason,Louise,Basic,36605,10640,0
U15980,Marguerite,Baity,Basic,54874,54874,0
U47682,Emily,Caudill,Basic,69041,61632,0
U85492,Jane,Jukes,Basic,72315,72315,0
U34666,John,Wood,Basic,73682,4321,0
U72837,Cornelia,Weston,Basic,3570,3570,0
U25662,Christian,Krumgold,Basic,73637,18596,0
U96947,Jerry,Seredy,Basic,37593,33765,0
U68348,Joyce,Tunis,Basic,20647,2791,0
U44477,Bernard,Lawson,Basic,74256,47284,0
U60285,Stephen,Armstrong,Basic,29009,3292,0
U50421,Renée,North,Basic,72073,18667,0
U10183,Alan,Bontemps,Basic,4761,4761,0
U97272,Sheila,Malkus,Basic,22073,22073,0
U74086,Eugene,Rylant,Basic,8495,6872,0
U45017,Anna,Bowie,Basic,3278,2562,0
U74834,Meg,Rae,Basic,19982,10299,1
U59927,Constance,Cloyd,Basic,44953,44953,0
U24808,Gennifer,Watson,Basic,73224,17819,1
U25332,Carl,Sue,Basic,778,778,0
U60550,James,Blumberg,Basic,19267,4557,0
U80946,Lois,Colum,Basic,73748,73748,0
U62020,Holly,Turnage,Basic,34224,34224,0
U88388,Jane,Singmaster,Basic,24375,9128,0
U57975,Francis,Sorensen,Basic,70649,46828,0
U80911,Sheila,Yelchin,Basic,28920,28920,0
U20519,Jennifer,Lawson,Basic,15511,7729,0
U76389,Kathi,Kyle,Basic,43046,22968,0
U59795,Holly,Bauer,Basic,53521,18271,0
U32078,Linda,Choldenko,Basic,34144,29719,0
U57246,Genevieve,Snedeker,Basic,6329,5621,0
U76267,Arnold,Jones,Basic,24275,14258,0
U88302,Pam,Bond,Basic,21861,6099,0
U67693,Fred,Meigs,Basic,10504,10504,0
U91557,Tae,Savage,Elite,118461,90494,1
U84670,Polly,Raskin,Basic,13457,13457,0
U75964,Richard,Gold,Basic,7705,1964,0
U33845,James,Edmonds,Basic,10170,2742,0
U40190,Christine,Kinnan,Basic,35667,35667,0
U55190,William,Fox,Basic,56130,56130,0
U66056,Christina,Boston,Basic,7285,7285,0
U70754,Elsie,Cloyd,Basic,60127,23189,0
U30172,Jason,Edmonds,Basic,40432,38294,0
U68153,Lauren,Jane,Basic,73543,73543,1
U10127,Sylvia,Reilly,Basic,12097,12097,0
U87416,Beverly,Medina,Elite,97569,97569,1
U11597,Adam,Marshall,Basic,66834,31425,0
U25083,Kwame,Henkes,Basic,24594,10425,0
U32086,Norma,Patron,Basic,25949,19581,0
U86674,Walter,Yep,Basic,22378,22378,0
U51798,Robin,Phelan,Basic,55991,55991,0
U26217,Leo,Jarrell,Basic,52414,52414,1
U44178,Eugene,Enright,Basic,50099,682,0
U60836,Rhoda,Schoenherr,Basic,18350,18350,0
U83053,Allan,Neville,Basic,68830,9344,0
U54678,Catherine,Paterson,Basic,27758,27758,0
U30714,Idwal,Talbott,Basic,4223,1194,0
U75564,Matt,Schoenherr,Basic,42010,42010,0
U94043,Laurence,Nelson,Basic,36108,4597,1
U78179,Gerald,Carson,Basic,65699,20082,0
U66110,Mavis,Daugherty,Basic,61104,61104,0
U35629,Grace,Adams,Basic,15503,12556,0
U87646,Patricia,Murphy,Basic,1930,549,0
U73465,Madeleine,Woodson,Basic,18859,2407,0
U89773,Adam,Berry,Basic,17620,13851,0
U25532,Gerald,Finger,Basic,73351,15609,0
U82355,Sheila,Voigt,Basic,59219,43795,0
U50620,Ian,Kyle,Basic,59425,52981,1
U86342,Sharon,Taylor,Basic,43887,32396,0
U90068,Rita,Siegal,Basic,45335,6797,0
U30990,Erik,Jones,Basic,12993,11332,0
U57167,Grace,McKissack,Basic,13171,7890,0
U49045,Nora,Alexander,Basic,33530,33530,0
U35569,Ludwig,Patron,Basic,1197,337,0
U63533,Anne,Besterman,Basic,37209,7360,0
U32074,Hendrik,Schmidt,Basic,25399,25399,0
U46943,Christian,Gantos,Basic,27678,12142,1
U22473,Hatem,Craighead,Basic,60752,60752,0
U31067,Rebecca,Ish-Kishor,Basic,1459,1143,0
U15856,Jacqueline,Leigh,Basic,68495,45172,0
U23172,Jim,Yelchin,Basic,25851,16160,0
U35998,Aranka,Choldenko,Basic,70365,47447,0
U11748,Virginia,Yates,Basic,37724,3404,0
U80545,Katherine,Hays,Basic,28383,11418,0
U34880,Jack,Creech,Basic,21105,21105,0
U10897,Ashley,Ryrie,Basic,17196,10128,0
U75646,Sylvia,James,Basic,72225,52990,0
U13023,Meindert,Sorensen,Basic,55382,5623,0
U42025,Alicia,Gates,Basic,25474,25474,0
U72017,Irene,Woodson,Basic,37516,37516,0
U51308,Margi,Lindquist,Basic,60305,60305,0
U82607,Dhan,Watson,Basic,5542,5542,0
U65753,Jennifer,Stead,Basic,2620,1595,0
U39043,Virginia,New,Basic,61915,5162,0
U48814,Hilda,Barnhill,Basic,24479,18790,0
U41096,Jean,Rhoads,Basic,55136,55136,0
U77825,Shannon,McKay,Basic,7428,2846,0
U38630,Margi,Ullman,Basic,69771,12537,0
U19559,Natalie,Janet,Basic,6847,6103,0
U76826,Ellen,Dean,Elite,119620,119620,1
U62438,Rachel,Yep,Basic,39257,14091,0
U72371,Sylvia,Sue,Basic,31592,31592,0
U49636,Tae,Savage,Basic,73224,73224,0
U73462,Adam,Lord,Basic,28485,22771,0
U84009,George,Greene,Basic,49032,46378,0
U60784,Kate,Lofting,Basic,47874,29575,0
U16304,Victoria,Williams-Garcia,Basic,58044,58044,0
U48132,Jason,Crannell,Basic,68947,33112,0
U85959,Kate,Schindler,Basic,51969,16474,0
U98749,Mari,Ish-Kishor,Basic,50586,50586,0
U78681,Linda,Jarvis,Basic,63479,63479,0
U69287,Tomie,Malkus,Basic,62165,62165,0
U62870,Sorche,Fisher,Basic,24432,7206,0
U68122,Veera,Bowen,Basic,59000,23540,0
U25982,Jennifer,Field,Basic,5241,2200,1
U94030,Johnson,Lauber,Basic,57615,9397,0
U51616,Suzanne,Cleary,Basic,57282,57282,0
U36321,Annie,Creech,Basic,34971,21471,0
U18783,Jeanetter,Larson,Basic,63249,12337,0
U95362,Scott,Sauer,Basic,58826,7288,0
U68077,Kathryn,Keatley,Basic,1305,1305,0
U74596,Robert,Stolz,Basic,22040,12134,0
U92589,Virginia,Muñoz,Basic,11433,3424,0
U49575,George,Sauer,Basic,31824,31824,0
U19506,Victoria,Langton,Basic,31793,31793,0
U87167,Jack,Appelt,Basic,40537,36244,0
U93218,Kimberly,Caudill,Basic,4753,406,0
U91025,Carol,Boston,Basic,45957,7535,0
U42771,Lloyd,Jarvis,Basic,26451,15211,0
U47221,Grace,Farmer,Basic,57178,53574,0
U90783,Mavis,Talbott,Basic,13392,13392,0
U72228,Kirby,Neville,Basic,50100,36328,1
U34969,Charles,Rhoads,Elite,97499,2351,0
U86884,Eva,Bemelmans,Basic,32957,14216,0
U19716,Hildegarde,Stolz,Basic,49450,29223,0
U81236,Kelly,Sachar,Basic,53038,50624,0
U98012,Steve,Forbes,Basic,14822,14822,0
U74708,Sheila,Tunis,Basic,69682,19072,1
U12096,Olivia,Courlander,Basic,33249,33249,1
U72839,Jim,Boston,Basic,62421,7179,0
U15783,Carl,Wojciechowska,Basic,5327,5327,0
U17407,Renée,Miles,Basic,74533,74533,0
U28244,Emily,Savage,Basic,15494,10544,0
U58332,Fein,Appelt,Basic,51886,8643,1
U90921,Bruce,Enright,Basic,29630,5813,0
U59225,Fred,Medina,Basic,37803,10612,0
U96428,Bill,Greene,Basic,31577,17496,0
U96251,Margarita,Crannell,Basic,69413,53869,0
U96786,Herbert,Meigs,Basic,9451,9451,0
U45075,Nora,Neville,Basic,49852,21765,0
U98641,Kathi,Gopal,Basic,49051,40065,0
U89526,Gerald,Jarvis,Basic,3510,3510,0
U11611,Aranka,Edmonds,Basic,15195,7366,0
U77198,Ralph,Louise,Basic,43908,43908,0
U48110,Dhan,Kelly,Basic,17175,17175,0
U47176,Erik,Wu,Basic,59285,5664,0
U16020,Elizabeth,Sachar,Basic,6523,5004,0
U33450,Katherine,Miller,Basic,71288,38965,0
U42275,Maia,Coatsworth,Basic,50047,50047,0
U36100,Susan,Lee,Basic,2474,2474,0
U45623,Nicholas,Janet,Basic,2594,1829,0
U62081,Leo,Cooper,Basic,64084,64084,0
U78595,Caroline,Reiss,Basic,54285,54285,0
U12145,Wanda,Kadohata,Basic,46260,579,0
U92317,Arthur,Highwater,Basic,36958,23103,0
U99147,Polly,Davis,Basic,35932,31977,0
U76394,Kadir,McKay,Basic,72467,45085,0
U75252,Sulamith,Crannell,Basic,56773,2539,0
U89198,Paul,Treffinger,Basic,1819,1500,0
U89783,Jason,Coatsworth,Basic,67911,83,0
U89794,Richard,Pène,Basic,17426,17426,0
U70407,Lois,Baity,Basic,66302,2865,0
U35699,Claire,Lin,Basic,6714,3097,0
U71986,Christopher,Willem,Basic,46520,46520,0
U29314,Rita,Weston,Basic,38952,3755,0
U49141,Kathi,McKinley,Basic,60117,54620,1
U95193,Sylvia,Parrish,Basic,17742,12722,0
U14013,Neil,Siegal,Basic,33657,11862,0
U58509,Matt,Kalnay,Basic,69217,40495,0
U25179,Genevieve,Gaiman,Basic,69460,12042,0
U15855,Will,Gaylord,Basic,68757,4533,0
U38093,Amy,Bowen,Basic,31,6,0
U74666,Rachel,Leigh,Basic,19229,10302,0
U14928,Laurence,Dean,Basic,45167,43012,0
U97087,Rhoda,Bowie,Basic,61977,39814,0
U37202,Sulamith,Huchet,Basic,50082,12800,0
U81365,Alan,Ryrie,Basic,8084,2641,0
U80405,Rachel,Coman,Basic,14176,10080,0
U72402,Norma,Hubbard,Basic,24367,24367,0
U69770,Derrick,Davis,Basic,21001,13161,0
U90731,Robert,Patron,Basic,24060,3099,0
U97995,Natalie,North,Basic,17668,10538,0
U82686,Padraic,Miles,Basic,31142,14653,0
U37947,Hilda,Nelson,Basic,44770,44770,0
U16214,Lloyd,Kalnay,Basic,68698,68698,0
U71623,Bernard,Sandoz,Basic,7549,1742,0
U12753,Phyllis,Law,Basic,40220,9152,0
U56561,Rick,Wolk,Basic,70655,21542,0
U97871,Mari,North,Basic,24041,13401,0
U80272,Jean,Roe,Basic,10890,5659,0
U64221,Norma,MacLachlan,Basic,10871,1114,0
U21026,Arna,Aly,Basic,4040,699,0
U85723,Jean,Angelo,Basic,8182,2719,0
U68502,Karen,Lobel,Basic,55861,35275,0
U89196,Florence,Sidman,Basic,40377,40377,0
U48085,Richard,Konigsburg,Basic,36987,36987,0
U22584,Kathi,Vawter,Basic,17599,17599,0
U41587,Kadir,Parrish,Basic,36141,24180,0
U83446,Timothy,Rae,Elite,87939,87939,1
U30202,Emily,Gurko,Basic,55243,30625,0
U50216,Gerald,Miles,Basic,52401,52401,0
U28349,Jason,Rankin,Basic,39383,14802,0
U31022,Scott,Jarrell,Basic,72011,22844,0
U19262,George,Applegate,Basic,29040,29040,0
U47199,Linda,Carson,Basic,49756,2352,0
U20351,Kathi,Field,Basic,9212,9212,0
U33120,Marilyn,Peck,Basic,50640,50640,0
U14735,Polly,Seredy,Basic,35629,17406,0
U19239,Clare,Lauber,Basic,71747,71747,1
U48672,Gennifer,Hale,Basic,293,101,0
U60097,Jeanette,Seredy,Elite,124443,124443,1
U10923,Hendrik,McGraw,Basic,39834,27285,1
U55536,Thanhha,Lin,Basic,6954,921,0
U20121,Mari,Hiaasen,Basic,74290,74290,0
U90092,Joan,Gopal,Basic,63200,51215,0
U16788,Laurence,Willard,Basic,60981,14495,0
U71877,Sarah,Lee,Basic,68010,68010,0
U86171,Janet,Jarrell,Basic,20838,12216,0
U72514,Dhan,Swift,Basic,50862,9600,0
U34482,Ursula,Snedeker,Basic,17252,9591,0
U69355,Rita,Selden,Basic,16237,16180,0
U92277,Patricia,Bauer,Basic,14904,9218,0
U37878,Rachel,Allee,Basic,3937,3937,0
U27005,Mabel,McKinley,Basic,3069,3069,0
U53554,Hendrik,Soontornvat,Basic,32082,27593,0
U82399,Will,Jones,Basic,65001,65001,0
U45959,Vince,Tunis,Basic,16631,16631,0
U29651,Robin,Lide,Basic,48173,33090,0
U29065,Randall,Voigt,Basic,74304,74304,0
U73250,John,Hewes,Basic,48450,9095,0
U23319,Carole,Berry,Basic,20723,20723,0
U24464,Fred,Lenski,Basic,34160,4050,0
U43032,Allan,Rourke,Basic,57117,29902,0
U35822,Lois,Warga,Basic,33824,19694,0
U48114,Maia,Paul,Basic,27129,27129,0
U36428,Jack,Phelan,Basic,48100,39969,0
U97632,Natalie,Lenski,Basic,20934,20934,0
U62908,Miska,Sperry,Basic,17659,2531,0
U12799,Marguerite,Horvath,Basic,38540,3569,0
U74136,Olivia,Hesse,Basic,54721,43390,0
U13331,Hilda,Neville,Basic,65860,65860,1
U70982,Arnold,Spinelli,Basic,68812,68812,0
U59900,Christopher,Lester,Basic,35302,17271,0
U98507,Rita,Huchet,Basic,5913,3116,0
U52655,Anne,Lin,Basic,32283,2583,0
U88595,Fein,Tunis,Basic,7643,7643,0
U16329,Jean,Vanderpool,Basic,63391,63391,0
U23289,Laura,Lobel,Basic,58776,29364,0
U10003,Arthur,Soontornvat,Basic,56811,11888,0
U52147,Johanna,Bianco,Basic,3035,1339,0
U58625,Louis,Reynolds,Basic,46456,8061,0
U35460,Suzanne,Neville,Basic,52110,1079,0
U91637,Christopher,Gaiman,Basic,1243,252,0
U80975,Hugh,Hiaasen,Basic,45346,14799,0
U11928,Catherine,Besterman,Basic,43055,43055,0
U34812,Michele,Yep,Basic,52928,14496,0
U64294,Valenti,McKinley,Basic,19505,19505,0
U54433,Constance,Bontemps,Basic,38901,13688,0
U19641,Amy,Henry,Basic,3658,3658,0
U26723,Alice,Timberlake,Basic,50093,50093,0
U98737,Sterling,Lindquist,Basic,35559,14441,0
U93916,Ralph,Coman,Basic,44084,5599,0
U38754,David,Creech,Basic,5562,1805,0
U89642,Kwame,Tietjens,Basic,19886,19886,0
U33738,Eugene,Gertrude,Elite,82540,82540,1
U11852,Hatem,Enright,Basic,59923,43750,1
U63540,Cece,Boston,Basic,63453,43534,1
U51113,Walter,Fox,Basic,3611,3611,0
U28676,Alicia,Hamilton,Basic,28638,28638,0
U43055,Sarah,Highwater,Basic,73433,19176,1
U83916,Christina,Reynolds,Basic,11249,3790,0
U56161,Edwin,Parrish,Basic,41998,41998,0
U82051,Karen,Huchet,Elite,78538,78538,1
U50715,Eloise,Carole,Basic,26947,26947,1
U98259,Grace,Burglon,Basic,62840,62840,0
U47473,Leo,Ryrie,Basic,47123,7124,0
U86410,Rebecca,Lobel,Basic,30668,30668,0
U53778,Randall,Konigsburg,Basic,23286,4064,0
U43237,Cece,Wier,Basic,59732,6494,0
U85957,Doris,Huchet,Basic,43894,37323,0
U51822,Sid,Keith,Basic,67260,66516,0
U26225,Rhoda,Gertrude,Basic,15461,15461,0
U26287,Michele,Marie,Basic,38001,38001,0
U67718,Cece,Black,Basic,49143,4830,0
U76516,Kathi,Gipson,Basic,21632,11751,1
U22024,Kevin,Huchet,Basic,60620,60620,0
U31451,Annie,Turnage,Basic,74303,29193,0
U19015,Janet,Bowen,Basic,15983,15983,0
U59463,Paul,Hubbard,Basic,42034,16790,0
U56660,Cornelia,Alexander,Basic,71075,4673,0
U61379,Julia,Besterman,Basic,70172,70172,0
U85985,Kate,Finger,Basic,22671,22671,0
U32318,Dorothy,Montgomery,Basic,28323,28323,1
U98819,Hildegarde,Coblentz,Basic,51570,27930,0
U13988,Sid,Meigs,Basic,38390,30801,0
U76335,Julia,Selden,Elite,118800,118800,1
U75822,Bette,Jukes,Elite,103975,61298,1
U29192,Cece,Adams,Basic,32619,12443,0
U80730,Lois,Gurko,Basic,62756,62756,0
U75708,Jennie,Bell,Basic,59537,16324,0
U36633,Jean,White,Basic,64749,64749,1
U23937,Margery,Swift,Basic,62197,62197,0
U41028,Hildegarde,Sue,Basic,65295,23448,0
U56625,Rita,Coatsworth,Basic,65076,65076,0
U31869,Bruce,Stead,Basic,5453,782,0
U79806,Jeanette,Borton,Basic,4962,2084,0
U96413,Jean,Best,Basic,65279,8424,0
U42106,Adam,Gilbert,Basic,23879,12126,0
U19168,Kwame,Miller,Basic,25644,1521,0
U60039,Sarah,Larson,Basic,26870,20445,0
U56942,Alan,Maxwell,Basic,46522,29846,0
U84262,Christina,Stead,Basic,71002,71002,0
U63702,Louis,Robinson,Basic,67407,44431,1
U16515,Sterling,Roe,Basic,73387,54875,1
U87431,Erin,Bennett,Basic,63359,63359,0
U69824,Kadir,Jamieson,Basic,63640,3728,0
U21536,Carole,Taylor,Basic,1146,788,0
U93287,Jason,Edmonds,Elite,98450,48930,1
U18284,Linda,Lawson,Basic,12766,12766,0
U61340,Ian,Sauer,Basic,31981,28717,0
U20391,Carol,Wu,Basic,42336,41750,0
U72148,Ann,Kendall,Basic,53180,37626,0
U32636,Leo,Bianco,Basic,16929,14674,0
U80168,Gerald,Sachar,Basic,65028,37142,0
U60656,Laura,Meigs,Basic,65061,65061,0
U35792,Sylvia,Marie,Basic,42725,10975,0
U80574,Nicholas,Reilly,Basic,37536,37536,0
U19494,Alan,Lofting,Basic,20374,2146,0
U57357,Sterling,Cleary,Basic,63828,18917,0
U35413,Maia,Tietjens,Basic,3607,1565,0
U67936,Jane,Cleary,Elite,100876,100876,1
U24022,Tomie,Tietjens,Elite,105233,105233,0
U68484,Stephen,White,Basic,64048,42273,0
U84169,Julia,Coman,Basic,27267,574,0
U27771,Katherine,Sperry,Basic,22614,14666,0
U29045,Richard,Fleischman,Basic,12040,11957,0
U19894,Jean,Lownsbery,Basic,44538,42862,0
U91854,Erin,dePaola,Basic,108,49,0
U98657,Sterling,Entrada,Basic,54227,30273,0
U27657,Gail,Gipson,Basic,1526,1430,0
U25304,Julius,Paulsen,Basic,42348,42348,0
U73396,Clare,Lenski,Basic,46965,14809,0
U97963,Gordon,Fritz,Basic,14132,7306,0
U69787,Phyllis,Jamieson,Basic,65459,65459,0
U59689,Aranka,Savage,Basic,40210,21749,0
U44987,Louis,Colum,Basic,18348,18348,0
U70551,Lynne,Courlander,Basic,51285,6557,0
U86928,Hendrik,Whalen,Basic,53851,34219,0
U82439,Paula,Williams-Garcia,Basic,59510,59510,0
U76308,Wanda,Gates,Basic,67744,67744,0
U68147,Eloise,Keith,Basic,59274,38123,0
U41427,Elsie,Sauer,Basic,59027,29948,0
U68118,Katherine,McKissack,Basic,40654,17704,0
U84643,Steve,Lasky,Basic,54431,2041,0
U18486,Sulamith,North,Basic,32753,31569,0
U32656,Anne,Whitney,Basic,58211,58211,0
U17520,Johanna,Patron,Basic,42925,42925,0
U55663,Ella,Phelan,Basic,69778,33108,0
U59951,Fred,Field,Basic,11928,11928,1
U20966,Edwin,Leslie,Elite,94885,55745,1
U12527,Kevin,Gaylord,Basic,64072,64072,0
U91048,Adam,Angelo,Basic,72747,36744,0
U38528,Scott,Gipson,Basic,31663,371,0
U17308,Eunice,Nelson,Basic,2228,296,0
U35340,Audrey,Peck,Basic,49778,7583,0
U82151,Victoria,Marie,Basic,16836,16836,0
U27013,Erik,Konigsburg,Basic,7303,486,0
U47980,Dave,Lai,Basic,57165,2988,0
U47180,Padraic,Talbott,Basic,24481,15716,0
U18468,Nancy,Davis,Basic,68647,45000,0
U31953,Erin,Sperry,Basic,46242,46242,0
U97121,Bette,Choldenko,Basic,25387,21046,0
U34033,Thanhha,Coblentz,Basic,54228,34601,0
U31491,Shannon,Selden,Basic,9680,9680,0
U91431,Cornelia,Lee,Basic,18009,18009,0
U81620,Betsy,Allen,Basic,71643,57893,0
U92038,Neil,Byars,Elite,119176,11646,0
U81777,John,Hawes,Basic,21715,21715,0
U12445,Ruth,Aly,Basic,6161,6071,0
U22402,George,Gold,Basic,63766,63766,0
U24364,Marion,Lewis,Basic,38546,38546,0
U87156,Janet,Small,Basic,19424,7233,0
U55476,Allan,Marie,Basic,31665,3216,0
U23888,Patricia,Larson,Basic,11104,386,0
U75160,Russell,Kalnay,Basic,1288,1288,0
U93810,Carole,Singmaster,Basic,27552,23839,0
U31384,Kevin,Swift,Basic,58576,55783,1
U62993,Steve,Turnage,Elite,111814,111814,1
U64451,Richard,Byars,Basic,46194,46194,0
U63690,Doris,Lincoln,Basic,43235,43235,0
U75060,Esther,Allen,Basic,61020,12684,0
U88808,Jerry,Lide,Basic,3877,2772,0
U44934,Joan,Philbrick,Basic,69469,69469,0
U86254,Eric,L'Engle,Basic,46715,27391,0
U36716,David,Moon,Basic,51182,51182,0
U83299,Shannon,Brooks,Basic,28154,13025,1
U66558,Timothy,Spinelli,Basic,51948,51948,0
U67373,Bernard,Stolz,Basic,23742,8943,0
U92703,Ella,Steig,Basic,26360,25089,0
U52725,Mavis,Foster,Basic,66420,66420,0
U51209,Kevin,Ryrie,Basic,21578,17337,0
U18838,Kimberly,Tunis,Basic,17939,17939,0
U46257,Allan,DeJong,Basic,26427,26427,0
U67692,Nancy,Bowie,Basic,59417,47545,0
U29884,Joan,White,Basic,41728,41728,0
U62268,Scott,Rae,Basic,47024,23455,0
U65740,Charles,Basil,Basic,21986,21560,1
U91459,Stephen,MacLachlan,Basic,61259,17032,0
U22905,Valenti,Sorensen,Basic,17461,9746,0
U83390,Miska,Shannon,Basic,60587,23330,0
U36335,Russell,Burglon,Basic,29023,9531,0
U67297,Joan,Stead,Basic,682,379,0
U30661,Erik,Rae,Basic,26915,21573,0
U37550,Holly,Langton,Basic,15150,14017,0
U45022,Thanhha,Ryrie,Basic,38177,22306,0
U53384,Mari,Wojciechowska,Basic,58585,22223,0
U46002,Alicia,Baity,Basic,4052,4052,0
U42812,Jacqueline,Cushman,Basic,33440,33440,0
U94805,Kevin,Timberlake,Basic,24499,24499,0
U85250,Zilpha,Gilbert,Basic,48062,43006,0
U16733,Allan,Sachar,Basic,29851,29851,0
U10181,Maia,Moon,Basic,32166,7279,0
U85811,Nora,Kherdian,Basic,19020,19020,0
U45111,Jamake,Tunis,Basic,9946,9946,0
U38669,Annie,Carroll,Basic,22345,22345,0
U89846,Pam,Williams-Garcia,Basic,45433,45433,0
U64634,Tomie,Schmidt,Basic,20397,15281,0
U45715,Stephanie,Seredy,Basic,41826,23653,0
U62948,Anne,Willard,Basic,71779,37449,0
U13191,Tomie,Sperry,Basic,43046,898,0
U51525,Christina,Richard,Basic,34413,23845,0
U88533,Padraic,Selden,Basic,54186,32926,1
U82204,Leo,Malkus,Basic,54396,12530,0
U60125,Kate,Kherdian,Basic,74523,513,0
U40018,Timothy,Jones,Basic,15950,11893,0
U46210,Audrey,Patron,Basic,57400,57400,0
U78142,Rebecca,Carson,Basic,36140,15936,0
U56121,Dave,McKinley,Basic,4305,2298,0
U81235,Agnes,Reiss,Basic,62443,26777,0
U79742,Cornelia,Parrish,Basic,1366,1366,0
U20253,Kate,Angelo,Basic,5223,2563,0
U83337,Annie,Lobel,Elite,124404,17901,0
U47508,Hilda,Greene,Basic,6369,3966,0
U93906,Emily,McKean,Basic,25668,21361,0
U92365,Grace,McKissack,Basic,36149,6661,0
U46091,Jerry,Watson,Basic,18884,8440,0
U31055,Joseph,Reilly,Basic,33569,13667,0
U48244,Rick,Lenski,Basic,25392,16243,0
U78370,Walter,Montgomery,Basic,55845,40333,0
U91184,Thanhha,Craighead,Basic,29926,1814,0
U69915,Eunice,Schaefer,Basic,10150,6396,0
U20047,Michele,Siegal,Basic,43498,31482,0
